"Hylak_id","lev3_HYBAS_ID"
181774,1030020040
181776,1030020040
181777,1030020040
181778,1030020040
181779,1030020040
181780,1030018110
181781,1030018110
181785,1030018110
181789,1030018110
181793,1030018110
181794,1030020040
181801,1030020040
181802,1030020040
181804,1030020040
181805,1030020040
181806,1030020040
181809,1030020040
181810,1030020040
181811,1030020040
181814,1030020040
181820,1030020040
181822,1030020040
181830,1030020040
181831,1030020040
181833,1030020040
181835,1030020040
181836,1030020040
181840,1030020040
181843,1030020040
181871,1030020040
181875,1030020040
181966,1030018110
182083,1030018110
182451,1030040200
182477,1030018110
182548,1030040200
155,1030022420
156,1030023300
1520,1030027410
1522,1030027410
1523,1030027410
1525,1030022420
1536,1030022420
1537,1030022420
1540,1030027410
1544,1030022420
1545,1030023300
1550,1030023300
1552,1030022420
1554,1030022420
1557,1030022420
1558,1030022420
1566,1030022430
1568,1030023310
1569,1030023310
1570,1030022430
1571,1030022430
1573,1030023310
1578,1030023310
1579,1030023310
1580,1030023310
15711,1030027410
15716,1030022420
15717,1030022420
15719,1030022420
15722,1030022420
15723,1030022420
15724,1030022420
15725,1030022420
15726,1030022420
15734,1030022420
15737,1030022420
15757,1030023310
15763,1030023310
15776,1030023300
15780,1030022420
15788,1030023300
15791,1030022420
15793,1030022420
15798,1030022420
15822,1030023300
15824,1030023310
15830,1030023310
15831,1030022420
15834,1030022420
15836,1030022420
15839,1030022420
15857,1030022420
15858,1030022430
15865,1030022430
15868,1030023310
15878,1030022430
15882,1030023310
15884,1030023310
15892,1030023310
15894,1030023310
15895,1030022430
15896,1030022430
15898,1030022430
15901,1030022430
15902,1030023310
15904,1030023300
15906,1030023310
15907,1030023310
15908,1030023310
178658,1030027410
178720,1030022420
178721,1030027410
178732,1030027430
178744,1030022420
178752,1030027410
178763,1030022420
178771,1030022420
178775,1030022420
178782,1030022420
178783,1030022420
178791,1030022420
178796,1030022420
178810,1030022420
178812,1030022420
178816,1030022420
178817,1030022420
178823,1030022420
178831,1030022420
178833,1030022420
178834,1030022420
178839,1030022420
178862,1030022420
178868,1030022420
178882,1030022420
178884,1030022420
178889,1030022420
178891,1030022420
178893,1030022420
178894,1030022420
178901,1030022420
178911,1030022420
178918,1030022420
178920,1030022420
178923,1030022420
178941,1030022420
178971,1030023310
178999,1030027410
179006,1030022420
179057,1030023310
179060,1030022420
179061,1030022420
179077,1030023310
179078,1030023310
179079,1030023310
179080,1030023310
179082,1030023310
179091,1030022420
179099,1030022420
179109,1030022420
179138,1030022420
179142,1030023300
179147,1030023310
179149,1030023300
179153,1030022420
179161,1030022420
179240,1030022420
179281,1030022420
179284,1030022420
179336,1030023300
179342,1030022420
179359,1030022420
179372,1030023310
179373,1030023300
179377,1030023310
179380,1030022420
179381,1030022420
179383,1030022420
179406,1030023300
179459,1030022420
179464,1030023300
179503,1030023300
179533,1030023310
179667,1030022420
179675,1030022420
179707,1030023300
179725,1030023310
179733,1030023310
179735,1030022420
179759,1030022420
179804,1030023310
179805,1030023310
179807,1030022420
179811,1030022420
179816,1030022420
179825,1030022420
179826,1030022420
179832,1030022420
179833,1030023300
179839,1030022420
179846,1030022420
179855,1030022420
179861,1030023310
179866,1030022420
179875,1030022420
179879,1030023310
179889,1030023310
179890,1030022420
179893,1030022420
179898,1030022420
179899,1030022420
179904,1030022420
179905,1030022420
179959,1030022420
179976,1030022420
180002,1030023310
180012,1030022420
180031,1030022420
180085,1030022420
180107,1030022420
180129,1030022420
180135,1030023310
180145,1030023310
180147,1030022420
180167,1030022430
180187,1030023310
180193,1030022430
180209,1030023310
180210,1030022430
180230,1030023310
180303,1030023310
180310,1030023310
180314,1030023310
180340,1030023310
180342,1030022430
180355,1030022430
180357,1030022430
180366,1030022430
180384,1030022430
180424,1030023300
180429,1030023310
180430,1030022430
180434,1030023310
180435,1030023310
180444,1030023310
180449,1030023310
180453,1030023310
180454,1030023310
180455,1030023310
180462,1030023310
180468,1030023310
180472,1030023310
180491,1030023310
1368,1030029810
1393,1030040300
1394,1030040300
1406,1030031860
1409,1030031860
1410,1030031860
1492,1030040250
1494,1030040250
1495,1030040250
14769,1030029810
14792,1030029810
14796,1030029810
14804,1030029810
14807,1030029810
14808,1030029810
14809,1030029810
14816,1030029810
14826,1030029810
14841,1030029810
14850,1030029810
14852,1030029810
14858,1030029810
14860,1030029810
14863,1030029810
14866,1030029810
14868,1030029810
14869,1030029810
14882,1030029810
14887,1030027430
14922,1030029810
14924,1030027430
14950,1030029810
14957,1030027430
15000,1030027430
15006,1030027430
15011,1030027430
15102,1030027430
15103,1030031860
15136,1030027430
15188,1030040300
15202,1030031860
15215,1030031860
15238,1030031860
15256,1030027430
15258,1030031860
15375,1030040250
15376,1030040250
15378,1030040250
15379,1030040250
15707,1030027430
173908,1030029810
173963,1030029810
173984,1030029810
174010,1030029810
174042,1030029810
174044,1030029810
174051,1030029810
174055,1030029810
174058,1030029810
174060,1030029810
174066,1030029810
174075,1030029810
174082,1030029810
174096,1030029810
174102,1030029810
174113,1030029810
174115,1030029810
174116,1030029810
174128,1030029810
174145,1030029810
174147,1030029810
174171,1030029810
174215,1030029810
174217,1030029810
174219,1030029810
174235,1030029810
174248,1030029810
174253,1030029810
174264,1030029810
174265,1030029810
174267,1030029810
174277,1030029810
174305,1030029810
174325,1030029810
174339,1030029810
174346,1030029810
174364,1030029810
174365,1030029810
174376,1030029810
174403,1030029810
174404,1030029810
174449,1030029810
174458,1030029810
174469,1030029810
174486,1030029810
174526,1030040300
174530,1030029810
174706,1030027430
174716,1030027430
174739,1030029810
174819,1030029810
174844,1030027430
174852,1030040300
174859,1030040300
174865,1030040300
174877,1030040300
174885,1030027430
174970,1030031860
174973,1030031860
175046,1030031860
175081,1030031860
175086,1030031860
175248,1030031860
175397,1030040300
175448,1030027430
175486,1030027430
175577,1030027430
175801,1030031860
175896,1030027430
175902,1030027430
176026,1030031860
176208,1030027430
176292,1030040250
176394,1030040250
176483,1030040220
176553,1030040220
176560,1030040250
176582,1030040250
176698,1030027430
176875,1030027430
176933,1030027430
178727,1030022420
15,1030040190
1538,1030040190
1541,1030040190
1546,1030040190
1551,1030040190
1553,1030040190
15766,1030040190
15768,1030040190
15773,1030040190
15774,1030040190
15775,1030040190
15777,1030040190
15796,1030040190
15801,1030040190
15802,1030040190
15805,1030040190
15806,1030040190
178355,1030040210
178370,1030040210
179225,1030040190
179231,1030040190
179246,1030040190
179250,1030040190
179251,1030040190
179254,1030040190
179258,1030040190
179262,1030040190
179276,1030040190
179277,1030040190
179294,1030040190
179297,1030040190
179307,1030040190
179314,1030040190
179322,1030040190
179324,1030040190
179404,1030040190
179478,1030040190
179501,1030040190
179507,1030040190
179558,1030040190
179564,1030040190
179600,1030040190
179620,1030040190
179660,1030040190
179996,1030040190
180029,1030040190
16,1030034260
152,1030034260
154,1030034260
159,1030034260
161,1030034260
162,1030034260
1468,1030034260
1527,1030034260
1529,1030034260
1543,1030034260
1555,1030034260
1582,1030034260
1586,1030034260
1596,1030034260
1598,1030034260
15193,1030034270
15200,1030034270
15203,1030034270
15207,1030034270
15211,1030034170
15212,1030034270
15216,1030034270
15218,1030034270
15220,1030034270
15223,1030034270
15225,1030034270
15236,1030034170
15243,1030034170
15254,1030034170
15374,1030034260
15380,1030034260
15765,1030034260
15790,1030034260
15792,1030034260
15835,1030034260
15841,1030034260
15842,1030034260
15843,1030034260
15864,1030034260
15867,1030034260
15871,1030034260
15874,1030034260
15875,1030034260
15885,1030034260
15890,1030034260
15893,1030034260
15916,1030034260
15920,1030034260
15921,1030034260
15922,1030034260
15923,1030034260
15925,1030034260
15926,1030034260
15928,1030034260
15930,1030034260
15942,1030034260
15944,1030034260
15949,1030034260
15956,1030034260
15957,1030034260
15959,1030034260
15960,1030034260
15968,1030034260
15969,1030034260
15973,1030034260
15974,1030034260
15975,1030034260
15976,1030034260
15977,1030034260
15980,1030034260
15981,1030034260
15982,1030034260
15984,1030034260
15986,1030034260
15989,1030034260
15990,1030034260
15991,1030034260
15992,1030034260
15993,1030034260
15995,1030034260
15996,1030034260
175531,1030034270
175552,1030034270
175594,1030034270
175615,1030034270
175617,1030034270
175619,1030034270
175627,1030034170
175628,1030034170
175640,1030034270
175643,1030034170
175650,1030034270
175664,1030034170
175673,1030034170
175676,1030034270
175705,1030034170
175725,1030034170
177347,1030034260
179260,1030034260
179265,1030034260
179282,1030034260
179589,1030034260
179779,1030034260
179895,1030034260
179911,1030034260
179929,1030034260
179938,1030034260
179941,1030034260
179942,1030034260
179957,1030034260
179973,1030034260
179978,1030034260
179995,1030034260
179997,1030034260
180005,1030034260
180046,1030034260
180052,1030034260
180055,1030034260
180062,1030034260
180067,1030034260
180077,1030034260
180080,1030034260
180089,1030034260
180104,1030034260
180114,1030034260
180119,1030034260
180150,1030034260
180162,1030034260
180183,1030034260
180188,1030034260
180195,1030034260
180203,1030034260
180223,1030034260
180229,1030034260
180233,1030034260
180259,1030034260
180264,1030034260
180266,1030034260
180267,1030034260
180269,1030034260
180271,1030034260
180273,1030034260
180275,1030034260
180285,1030034260
180290,1030034260
180294,1030034260
180296,1030034260
180309,1030034260
180313,1030034260
180337,1030034260
180346,1030034260
180347,1030034260
180348,1030034260
180351,1030034260
180353,1030034260
180354,1030034260
180356,1030034260
180372,1030034260
180393,1030034260
180397,1030034260
180423,1030034260
180447,1030034260
180509,1030034260
180510,1030034260
180526,1030034260
180545,1030034260
180554,1030034260
180562,1030034260
180563,1030034260
180567,1030034260
180570,1030034260
180576,1030034260
180577,1030034260
180581,1030034260
180584,1030034260
180591,1030034260
180643,1030034260
180666,1030034260
180683,1030034260
180696,1030034260
180701,1030034260
180720,1030034260
180755,1030034260
180778,1030034260
180781,1030034260
180782,1030034260
180783,1030034260
180792,1030034260
180793,1030034260
180805,1030034260
180832,1030034260
180839,1030034260
180843,1030034260
180847,1030034260
180851,1030034260
180859,1030034260
180860,1030034260
180863,1030034260
180865,1030034260
180866,1030034260
180889,1030034260
180908,1030034260
180987,1030034260
1631,1030035180
1634,1030035180
1644,1030035180
16169,1030035180
16177,1030035180
16184,1030035180
16185,1030035180
16186,1030035180
16189,1030035180
16190,1030035180
16192,1030035180
16194,1030035180
16195,1030035180
16196,1030035180
16199,1030035180
16200,1030035180
16218,1030035180
16229,1030035180
16230,1030035180
16232,1030035180
16234,1030035180
16235,1030035180
16237,1030035180
16239,1030035180
16240,1030035180
16241,1030035180
16244,1030035180
16245,1030035180
16246,1030035180
16247,1030035180
16248,1030035180
16278,1030035180
16279,1030035180
16284,1030035180
16294,1030035180
16303,1030035180
16330,1030035180
181905,1030035180
181954,1030035180
182014,1030035180
182084,1030035180
182092,1030035180
182219,1030035180
182236,1030035180
182240,1030035180
182252,1030035180
182275,1030035180
182295,1030035180
182305,1030035180
182307,1030035180
182308,1030035180
182314,1030035180
182318,1030035180
182321,1030035180
182323,1030035180
182324,1030035180
182325,1030035180
182328,1030035180
182332,1030035180
182337,1030035180
182338,1030035180
182339,1030035180
182341,1030035180
182343,1030035180
182345,1030035180
182356,1030035180
182357,1030035180
182358,1030035180
182364,1030035180
182365,1030035180
182372,1030035180
182385,1030035180
182390,1030035180
182404,1030035180
182411,1030035180
182414,1030035180
182428,1030035180
182430,1030035180
182447,1030035180
182453,1030035180
182466,1030035180
182488,1030035180
182494,1030035180
182513,1030035180
182527,1030035180
182532,1030035180
182546,1030035180
182595,1030035180
182611,1030035180
182631,1030035180
182635,1030035180
182641,1030035180
182643,1030035180
182647,1030035180
182654,1030035180
182659,1030035180
182668,1030035180
182683,1030035180
182689,1030035180
182692,1030035180
182697,1030035180
182698,1030035180
182699,1030035180
182714,1030035180
182716,1030035180
182736,1030035180
182770,1030035180
182865,1030035180
182866,1030035180
182870,1030035180
182874,1030035180
182881,1030035180
182888,1030035180
182908,1030035180
182934,1030035180
182958,1030035180
182968,1030035180
182972,1030035180
182979,1030035180
183137,1030035180
183138,1030035180
1261,2030016230
1274,2030012730
1275,2030012730
1282,2030012730
1296,2030012730
1298,2030016230
1301,2030014550
1302,2030014550
1303,2030009230
1310,2030009230
1312,2030009230
1319,2030000010
1321,2030000010
1322,2030000010
1340,2030000010
1341,2030000010
1342,2030000010
1360,2030000010
1455,2030000010
14081,2030016230
14139,2030012730
14140,2030012730
14151,2030016230
14159,2030012730
14162,2030012730
14167,2030016230
14176,2030012730
14185,2030012730
14264,2030012730
14284,2030016230
14319,2030009230
14321,2030009230
14322,2030009230
14327,2030016230
14328,2030009230
14330,2030009230
14333,2030009230
14340,2030016230
14342,2030016230
14349,2030016230
14350,2030016230
14353,2030016230
14379,2030016230
14381,2030016230
14385,2030016230
14393,2030009230
14400,2030047500
14403,2030016230
14404,2030009230
14409,2030012730
14413,2030014550
14417,2030016230
14418,2030014550
14423,2030009230
14425,2030009230
14426,2030016230
14428,2030016230
14430,2030014550
14432,2030009230
14434,2030009230
14436,2030016230
14437,2030009230
14438,2030012730
14439,2030012730
14441,2030009230
14446,2030009230
14448,2030009230
14451,2030009230
14453,2030009230
14455,2030009230
14458,2030009230
14461,2030012730
14465,2030016230
14473,2030016230
14476,2030009230
14478,2030009230
14484,2030009230
14486,2030009230
14489,2030009230
14494,2030009230
14499,2030009230
14507,2030009230
14509,2030009230
14511,2030009230
14514,2030009230
14524,2030009230
14530,2030009230
14533,2030009230
14549,2030009230
14562,2030047500
14581,2030009230
14587,2030009230
14595,2030016230
14601,2030016230
14606,2030009230
14608,2030047500
14615,2030009230
14635,2030009230
14643,2030009230
14654,2030009230
14667,2030009230
14669,2030009230
14674,2030000010
14677,2030000010
14679,2030009230
14681,2030009230
14683,2030000010
14686,2030009230
14708,2030000010
14713,2030000010
14714,2030000010
14723,2030016230
14727,2030009230
14736,2030000010
14739,2030000010
14741,2030000010
14743,2030000010
14747,2030000010
14756,2030000010
14763,2030000010
14767,2030000010
14777,2030016230
14784,2030000010
14801,2030000010
14802,2030000010
14813,2030000010
14819,2030000010
14854,2030000010
14949,2030000010
15227,2030000010
15229,2030000010
15231,2030000010
169256,2030016230
169308,2030012730
169559,2030012730
169729,2030012730
169786,2030016230
169901,2030012730
169986,2030012730
170085,2030016230
170136,2030012730
170329,2030012730
170350,2030016230
170371,2030012730
170393,2030012730
170520,2030012730
170589,2030016230
170677,2030016230
170693,2030012730
170796,2030012730
170899,2030012730
170999,2030012730
171063,2030012730
171086,2030012730
171095,2030012730
171104,2030012730
171106,2030012730
171130,2030012730
171132,2030016230
171205,2030009230
171314,2030012730
171423,2030012730
171424,2030012730
171513,2030012730
171585,2030014550
171620,2030016230
171644,2030014550
171650,2030009230
171715,2030016230
171725,2030016230
171728,2030016230
171731,2030009230
171734,2030016230
171741,2030014550
171745,2030016230
171755,2030016230
171760,2030016230
171773,2030016230
171774,2030016230
171775,2030016230
171776,2030016230
171777,2030016230
171779,2030016230
171787,2030016230
171797,2030016230
171798,2030016230
171799,2030016230
171809,2030016230
171811,2030016230
171813,2030016230
171814,2030016230
171819,2030016230
171827,2030016230
171833,2030016230
171834,2030016230
171840,2030016230
171847,2030016230
171849,2030016230
171940,2030016230
171944,2030016230
171949,2030014550
171951,2030009230
171957,2030016230
171985,2030016230
171992,2030016230
172033,2030009230
172045,2030009230
172059,2030014550
172071,2030016230
172095,2030009230
172101,2030014550
172124,2030009230
172132,2030009230
172146,2030009230
172152,2030009230
172170,2030016230
172175,2030009230
172184,2030014550
172190,2030009230
172194,2030014550
172198,2030016230
172206,2030009230
172207,2030047500
172212,2030016230
172216,2030009230
172220,2030009230
172231,2030047500
172236,2030012730
172239,2030009230
172242,2030009230
172250,2030016230
172252,2030009230
172259,2030016230
172263,2030016230
172269,2030009230
172273,2030012730
172276,2030009230
172289,2030009230
172299,2030014550
172302,2030009230
172316,2030009230
172334,2030012730
172359,2030012730
172372,2030009230
172377,2030012730
172379,2030014550
172384,2030012730
172388,2030009230
172389,2030014550
172392,2030012730
172403,2030009230
172411,2030014550
172422,2030014550
172424,2030016230
172455,2030009230
172466,2030009230
172475,2030009230
172532,2030009230
172535,2030009230
172544,2030009230
172557,2030009230
172569,2030012730
172570,2030009230
172574,2030009230
172582,2030012730
172585,2030009230
172590,2030009230
172593,2030009230
172597,2030009230
172600,2030047500
172611,2030009230
172625,2030009230
172631,2030009230
172635,2030016230
172652,2030016230
172673,2030009230
172684,2030012730
172697,2030016230
172706,2030016230
172757,2030009230
172763,2030000010
172790,2030014550
172807,2030000010
172810,2030014550
172848,2030047500
172865,2030000010
172872,2030045150
172883,2030047500
172895,2030000010
172926,2030016230
172932,2030047500
172965,2030016230
172980,2030009230
172982,2030000010
172993,2030009230
173010,2030014550
173051,2030047500
173056,2030000010
173058,2030000010
173060,2030016230
173069,2030014550
173087,2030047500
173089,2030047500
173098,2030014550
173149,2030009230
173158,2030016230
173180,2030047500
173277,2030048590
173278,2030009230
173286,2030009230
173308,2030000010
173327,2030048590
173339,2030009230
173348,2030009230
